ID ,TICKER,CUSIP   ,NAME                             ,HBTA,BETA,SRISK%,TRISK%,VOLTILTY,MOMENTUM,SIZE    ,SIZENONL,TRADEACT,GROWTH  ,EARNYLD ,VALUE   ,EARNVAR ,LEVERAGE,CURRSEN ,YIELD   ,NONESTU ,INDNAME1,IND1,WGT1%,INDNAME2,IND2,WGT2%,INDNAME3,IND3,WGT3%,INDNAME4,IND4,WGT4%,INDNAME5,IND5,WGT5%,PRICE   ,CAPITALIZATION  ,YLD%  ,SAP500,SAPVAL,SAPGRO,MIDCAP,MIDVAL,MIDGRO,SC600 ,SCVAL ,SCGRO ,E3ESTU,INTRA_MONTH_ADDITION
USAMFV1,AFAM  ,02040910,ALMOST FAMILY INC                , 1.204, 0.811,  24.624,  32.581, 0.311,-1.228,-4.013,-5.066,-1.329, 0.245, 0.308, 2.192, 0.092, 0.402,-0.685,-1.050, 1.000,MEDPROVR,  35, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    18.870,     176547720.000,   0.000,     0,     0,     0,     0,     0,     0,     1,     1,     0,     0,     0
USAMFY1,SNKTY ,45378C10,INDEPENDENCE RES PLC             , 0.231, 1.946,  56.705,  69.490, 3.737,-4.784,-5.020,-5.066,-2.869,-1.381,-1.599, 2.035, 2.972, 1.024, 2.221,-1.050, 1.000,BIOTECH ,  55, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.090,       6296040.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMGC1,SKCO  ,78668E10,SAGEMARK COMPANIES LTD           , 1.998, 1.919,  56.411,  66.820, 4.861,-0.450,-5.020,-5.066,-3.124,-3.453,-0.857,-3.981, 2.677, 3.335, 2.359,-1.396, 1.000,MEDPRODS,  36, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.030,        240240.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMGJ1,SCI   ,81756510,SERVICE CORP INTL                , 1.485, 1.153,  19.687,  28.640, 1.013, 0.411,-1.667,-0.337,-0.358,-0.667,-0.251,-0.170,-0.384, 0.732, 0.549,-0.220, 0.000,MEDPROVR,  35, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    18.080,    3827047840.000,   1.716,     0,     0,     0,     1,     0,     1,     0,     0,     0,     1,     0
USAMGT1,SVT   ,81773210,SERVOTRONICS INC                 , 0.951, 1.002,  26.141,  33.868, 1.189,-0.973,-5.020,-5.066,-2.348,-0.574, 0.239, 2.267, 0.569, 0.960,-0.654, 1.005, 1.000,HOMEPROD,  11,  69,ELECEQP ,  38,  31,        ,   0,   0,        ,   0,   0,        ,   0,   0,     8.506,      21503168.000,   4.249,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMH51,ISEDF ,46428030,ISEE3D INC                       , 0.956, 0.946,  28.245,  39.267, 0.138,-0.092,-5.020,-5.066,-2.719, 1.330,-1.912,-1.367, 3.379, 4.831,-0.101,-0.783, 1.000,ENGYRES ,   5, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.030,       1666080.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMHL2,SHCAY ,81988220,SHARP CORP                       , 1.112, 2.029,  42.850,  56.162, 3.429,-0.783,-1.494,-0.214,-2.392,-0.696,-4.711,-0.414, 3.199, 0.555, 0.087,-1.050, 1.000,CONSDUR ,  13,  68,ELECEQP ,  38,  32,        ,   0,   0,        ,   0,   0,        ,   0,   0,     3.825,    4545981900.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMHU1,AGRO  ,L0084910,ADECOAGRO S A                    , 1.187, 1.377,  32.399,  42.642, 1.521,-2.987,-2.882,-2.170,-1.287, 0.273, 0.458, 2.598, 3.484, 0.731, 0.008,-1.050, 1.000,FOODBEV ,   8, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     6.440,     788043480.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMIL1,MSCI  ,55354G10,MSCI INC                         , 1.420, 1.094,  18.006,  25.640, 0.033,-0.847,-1.627,-0.307,-0.502, 1.184,-0.146,-0.163,-0.237, 0.316, 0.419,-1.050, 0.000,INFOSVCS,  45, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    37.510,    4528244710.000,   0.000,     0,     0,     0,     1,     1,     1,     0,     0,     0,     1,     0
USAMIU1,RDS.B ,78025910,ROYAL DUTCH SHELL PLC [B]        , 0.940, 0.935,  11.668,  23.322,-0.837,-0.753, 0.674, 0.131,-1.543,-0.645, 1.487, 5.000, 0.142,-0.310, 0.357, 1.359, 1.000,OILREF  ,   6,  52,ENGYRES ,   5,  31,CHEMICAL,   4,  15,MINING  ,   1,   2,        ,   0,   0,    67.150,   84437263875.000,   4.979,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMJ81,SHW   ,82434810,SHERWIN WILLIAMS CO              , 0.559, 1.005,  15.079,  22.765,-0.421, 0.418,-0.537, 0.087, 0.757, 0.079,-0.328,-0.873,-0.413,-0.294,-1.059,-0.376, 0.000,CHEMICAL,   4, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,   172.400,   17785646000.000,   1.393,     1,     0,     1,     0,     0,     0,     0,     0,     0,     1,     0
USAMJF2,SSDOY ,82484140,SHISEIDO                         , 0.466, 0.869,  18.545,  25.166, 0.306,-0.746,-1.332,-0.122,-2.243, 1.046,-1.043, 0.222,-0.133, 0.214,-0.416, 0.717, 1.000,HOMEPROD,  11, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    15.740,    6296000000.000,   3.653,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMJS1,SSMH  ,82509820,SHOPSMITH INC                    , 0.417, 1.872,  42.356,  55.406, 2.618,-2.603,-5.020,-5.066,-3.276, 0.446,-3.593, 0.893, 3.459, 2.948,-0.478,-1.330, 1.000,INDPART ,  29, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.003,          8075.500,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMJZ1,CEC   ,12513710,CEC ENTMT INC                    , 0.938, 0.894,  20.595,  27.651, 0.502,-0.240,-2.943,-2.317,-0.436,-0.445, 0.297,-0.581,-0.572, 1.663,-0.184, 0.183, 1.000,RESTRNTS,  23, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    40.470,     719516130.000,   2.548,     0,     0,     0,     0,     0,     0,     1,     1,     0,     0,     0
USAMK51,SBON  ,82579110,SIBONEY CORP                     , 2.135, 1.547,  59.667,  67.105, 3.312, 0.588,-5.020,-5.066,-3.391, 0.885,-4.726, 0.535, 3.072, 3.051,-0.553,-1.445, 1.000,INFOSVCS,  45, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.002,         38916.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMKB1,HGKGF ,Y7092Q10,POWER ASSETS HOLDINGS LIMITED    ,-0.030, 0.540,  11.970,  19.171,-0.578, 0.095,-0.504, 0.090,-2.183,-0.160,-2.105, 0.674,-0.443, 0.584, 1.160, 0.750, 1.000,ELECUTIL,  30, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     8.500,   18141227000.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMKE1,TBOW  ,89818A10,TRUNKBOW INTL HLDGS LTD          , 0.977, 2.105,  43.797,  60.805, 3.732,-3.432,-5.020,-5.066,-2.175, 2.944, 1.719, 5.000, 0.855, 0.836, 2.127,-1.050, 1.000,CMPTRSW ,  41, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.860,      31654020.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMKG1,SRMC  ,82640010,SIERRA MONITOR CP                , 0.218, 1.358,  35.018,  44.218, 2.327,-0.055,-5.020,-5.066,-2.838, 0.163,-0.446, 0.165, 0.761, 0.785,-0.467, 0.047, 1.000,ELECEQP ,  38, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     1.480,      14953920.000,   2.267,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMKO1,PMCS  ,69344F10,PMC-SIERRA INC                   , 1.411, 1.293,  26.911,  37.325, 1.263,-0.475,-2.490,-1.363,-0.494, 0.300,-1.568, 0.223, 2.381,-0.010,-0.400,-1.050, 0.000,SEMICOND,  39, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     6.230,    1273455610.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     1,     0
USAMKT1,SIF   ,82654610,SIFCO INDS INC                   , 1.470, 1.209,  30.167,  39.005, 1.471,-0.370,-4.398,-5.066,-1.993, 0.202, 0.030, 0.489, 0.503, 0.879, 0.610,-1.050, 1.000,DEFAERO ,  42,  84,MINING  ,   1,  16,        ,   0,   0,        ,   0,   0,        ,   0,   0,    19.280,     103610720.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMKU1,SIAL  ,82655210,SIGMA ALDRICH CORP               , 0.952, 0.867,  11.502,  19.013,-0.934,-0.320,-0.974, 0.014,-1.090,-0.273,-0.245,-0.407,-0.549,-0.598, 0.293,-0.434, 0.000,CHEMICAL,   4, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    82.470,    9924027450.000,   1.273,     1,     1,     1,     0,     0,     0,     0,     0,     0,     1,     0
USAMKV1,SIGM  ,82656510,SIGMA DESIGNS INC                , 0.511, 1.218,  31.160,  42.386, 1.553,-2.166,-4.016,-5.066,-1.351,-0.447,-3.258, 1.510, 2.355, 0.330, 0.904,-1.050, 1.000,SEMICOND,  39, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     4.730,     161595720.000,   0.000,     0,     0,     0,     0,     0,     0,     1,     1,     1,     0,     0
USAMKZ1,ABWAF ,Q0137P10,ADITYA BIRLA MIN LTD PERTHA WA   ,-0.145, 1.630,  42.965,  54.640, 1.888,-2.853,-4.438,-5.066,-2.315, 0.011,-2.389, 1.270, 2.192, 1.923, 5.002,-0.377, 1.000,MINING  ,   1, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.320,     100279360.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMLL1,MCIM  ,55422A20,MACAU CAPITAL INVESTMENTS INC    ,-3.000, 0.654,  33.242,  40.026, 0.071, 1.444,-5.020,-5.066,-3.519, 1.256,-4.077, 0.825, 3.991, 3.362,-0.125,-1.887, 1.000,CMPTRSW ,  41, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.110,          1650.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMLM2,SBUM  ,82745310,SILVER BUCKLE MINES INC          , 1.644, 1.913,  60.464,  79.390, 5.000,-1.596,-5.020,-5.066,-3.038, 3.025,-3.016, 1.955, 5.000, 2.201, 0.451,-0.855, 1.000,GOLD    ,   2, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.070,        839860.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMLS1,MUX   ,58039P10,MCEWEN MNG INC                   , 0.316, 1.989,  46.059,  69.275, 4.574,-1.145,-3.228,-3.090, 1.230, 2.671,-2.815, 3.989, 4.673, 0.248, 1.252,-1.050, 1.000,GOLD    ,   2, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     2.710,     805178940.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMLT1,SLGLF ,82790620,SILVERADO GOLD MINES LTD         , 2.047, 1.160,  44.935,  62.528, 2.685,-0.133,-5.020,-5.066,-2.664,-0.369,-3.547, 1.818, 5.000, 1.841, 2.709,-0.739, 1.000,GOLD    ,   2, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.001,       3497252.400,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMLU1,SLVI  ,82836010,SILVERCREST CORP                 ,-0.945, 1.095,  26.305,  37.769,-0.138, 0.294,-5.020,-5.066,-2.881, 0.492, 3.149, 5.000, 2.565, 1.588, 1.184,-1.416, 1.000,CONSTRUC,  19, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.082,        311928.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMMD1,CMRE  ,Y1771G10,COSTAMARE INC                    , 1.446, 1.031,  16.897,  26.695, 0.389, 0.249,-2.508,-1.395,-1.255,-0.183, 0.885, 0.009, 0.273, 2.129, 1.360, 2.062, 1.000,TRUCKFRT,  34, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    17.080,    1277584000.000,   6.433,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMMJ2,RHDGF ,N7410810,RETAIL HOLDINGS N V              , 0.241, 0.814,  26.603,  32.588, 0.786, 0.442,-4.378,-5.066,-2.142, 0.426,-1.031,-0.100, 1.523, 1.357, 1.259,-0.824, 1.000,SPLTYRET,  17,  91,CONSDUR ,  13,   9,        ,   0,   0,        ,   0,   0,        ,   0,   0,    20.300,     104890100.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMML1,PVSP  ,71570920,PERVASIP CORP                    , 0.765, 1.588,  51.742,  61.225, 3.143,-2.735,-5.020,-5.066, 0.803,-4.510,-0.982,-3.981, 3.454, 3.331,-0.687,-1.050, 1.000,TELEPHON,  43, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.003,       2091308.800,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMMW1,SIXX  ,83013520,SIXX HOLDINGS INC                , 0.002, 0.458,  20.456,  27.260,-0.601,-0.895,-5.020,-5.066,-2.597, 0.006,-2.558,-0.050, 1.698, 2.197, 0.014,-0.799, 1.000,RESTRNTS,  23, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     4.550,       5933200.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMN91,SKY   ,83083010,SKYLINE CORP                     , 1.186, 1.726,  39.328,  52.465, 2.604,-1.561,-5.020,-5.066,-1.007,-2.477,-5.000, 2.107, 1.823, 0.667,-1.177,-1.050, 1.000,CONSTRUC,  19,  83,MOTORVEH,  14,  17,        ,   0,   0,        ,   0,   0,        ,   0,   0,     4.770,      40025070.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMNC1,CRMT  ,03062T10,AMERICAS CAR MART INC            , 0.946, 0.828,  27.221,  32.574, 0.310,-0.598,-3.423,-3.704,-1.621, 0.072, 0.648, 0.363,-0.323, 0.959, 0.290,-1.050, 1.000,SPLTYRET,  17, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    41.000,     369738000.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMND1,SKYW  ,83087910,SKYWEST INC                      , 1.153, 1.042,  22.442,  36.368, 1.275, 1.234,-2.898,-2.209,-1.209, 0.214, 0.682, 4.027, 0.599, 2.857,-0.558,-0.356, 0.000,AIRLINES,  33, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    12.890,     668694530.000,   1.435,     0,     0,     0,     0,     0,     0,     1,     1,     0,     1,     0
USAMNU2,SITM  ,83185820,SMITH CORONA CORP                , 1.538, 1.231,  38.518,  47.250, 1.434,-0.729,-5.020,-5.066,-3.365, 1.014,-3.111, 1.511, 4.244, 3.399,-0.710,-1.590, 1.000,CMPTRHW ,  40, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.002,          4830.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMNV2,AOS   ,83186520,SMITH A O                        , 1.040, 1.261,  15.716,  26.844, 0.202, 1.020,-1.702,-0.366, 0.536, 0.307,-0.297,-0.236,-0.167,-0.266,-0.115,-0.396, 0.000,INDPART ,  29, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    42.050,    3899002150.000,   1.352,     0,     0,     0,     0,     0,     0,     1,     1,     1,     1,     0
USAMNZ1,SFD   ,83224810,SMITHFIELD FOODS INC             , 1.664, 1.244,  29.070,  35.849, 1.402, 1.006,-1.562,-0.260, 1.677,-0.559, 0.114, 0.816, 0.790, 0.738, 0.754,-1.050, 0.000,FOODBEV ,   8, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    33.530,    4659094090.000,   0.000,     0,     0,     0,     1,     1,     0,     0,     0,     0,     1,     0
USAMO51,SJM   ,83269640,SMUCKER J M CO                   , 0.518, 0.580,  13.431,  17.487,-0.717, 0.680,-0.837, 0.046,-0.180, 0.263,-0.216, 0.100,-0.388,-0.015, 0.468, 0.041, 0.000,FOODBEV ,   8, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,   106.140,   11384364120.000,   2.255,     1,     1,     1,     0,     0,     0,     0,     0,     0,     1,     0
USAMO61,SNA   ,83303410,SNAP ON INC                      , 1.512, 1.146,  11.805,  22.863,-0.337, 0.209,-1.426,-0.173,-0.385,-0.335, 0.142,-0.194,-0.360,-0.309,-0.485,-0.134, 0.000,INDPART ,  29,  98,FINSVCS ,  52,   2,        ,   0,   0,        ,   0,   0,        ,   0,   0,    93.600,    5454352800.000,   1.893,     1,     0,     1,     0,     0,     0,     0,     0,     0,     1,     0
USAMOE1,KEY   ,49326710,KEYCORP NEW                      , 0.793, 1.208,  15.837,  28.197, 0.661, 0.443,-0.886, 0.036, 1.674,-0.495, 0.041, 1.433, 3.820, 0.251,-1.391,-0.037, 0.000,BANKS   ,  49, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    11.670,   10742351700.000,   2.094,     1,     1,     1,     0,     0,     0,     0,     0,     0,     1,     0
USAMOK1,SOFT  ,83402120,SOFTECH INC                      , 0.874, 1.362,  42.002,  49.947, 2.309, 0.756,-5.020,-5.066,-2.819, 2.078, 1.973, 0.757, 1.224, 2.340, 0.718,-1.050, 1.000,INFOSVCS,  45, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     1.770,       1548750.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMP81,SODI  ,83425620,SOLITRON DEVICES INC             , 0.396, 0.939,  24.156,  34.371, 0.795, 0.015,-5.020,-5.066,-2.135, 0.289, 0.305, 2.585, 1.635, 0.909, 0.255,-1.050, 1.000,SEMICOND,  39, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     3.790,       8254620.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMPR1,SONR  ,83541010,SONAR RADIO CORP                 ,-0.072, 0.956,  30.568,  38.300, 0.242,-1.173,-5.020,-5.066,-2.988, 0.744,-3.383, 0.915, 3.001, 2.464, 0.186,-1.346, 1.000,ELECEQP ,  38, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     1.180,        198240.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMPW1,SONC  ,83545110,SONIC CORP                       , 1.393, 1.019,  21.119,  29.097, 0.880, 0.243,-2.826,-2.040,-0.674,-0.893,-0.206,-0.947,-0.304, 2.623,-0.711,-1.050, 1.000,RESTRNTS,  23, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    15.960,     896233800.000,   0.000,     0,     0,     0,     0,     0,     0,     1,     1,     1,     0,     0
USAMPZ1,SOTK  ,83548310,SONO TEK CORP                    , 0.696, 1.826,  43.335,  55.512, 3.548,-0.742,-5.020,-5.066,-2.491, 0.940,-0.798, 0.308, 2.568, 1.376, 1.889,-1.050, 1.000,ELECEQP ,  38, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     0.860,      12472580.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMQ11,SON   ,83549510,SONOCO PRODS CO                  , 0.924, 1.010,  12.328,  21.658,-0.332,-0.116,-1.689,-0.356,-0.850,-0.335, 0.024,-0.030,-0.531, 0.292,-0.271, 0.643, 0.000,FOREST  ,   3,  76,CHEMICAL,   4,  24,        ,   0,   0,        ,   0,   0,        ,   0,   0,    37.230,    3768718440.000,   3.499,     0,     0,     0,     1,     1,     0,     0,     0,     0,     1,     0
USAMQ31,INXN  ,N4727910,INTERXION HOLDING N.V            , 1.589, 1.127,  25.628,  32.519, 0.792, 0.026,-2.305,-1.061,-0.545, 1.126,-0.816,-0.301,-0.240, 0.638, 1.093,-1.050, 1.000,INFOSVCS,  45, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    23.930,    1643201310.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMQ62,SNE   ,83569930,SONY CORP                        , 1.600, 1.616,  26.952,  38.406, 1.766, 0.190,-0.409, 0.096,-0.984,-0.771,-1.045, 1.923,-0.472,-0.311,-0.624,-0.259, 1.000,CONSDUR ,  13,  63,LEISURE ,  25,  22,LIFEINS ,  47,  11,ENTRTAIN,  24,   4,        ,   0,   0,    19.960,   20199280480.000,   1.636,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMQH1,BID   ,83589810,SOTHEBYS                         , 2.428, 1.238,  24.903,  32.853, 1.162, 0.479,-1.869,-0.517, 1.639,-0.424,-0.484,-0.203,-0.049, 0.436, 0.265,-0.406, 0.000,SPLTYRET,  17,  96,FINSVCS ,  52,   3,INDSVCS ,  46,   1,        ,   0,   0,        ,   0,   0,    46.110,    3148436910.000,   1.331,     0,     0,     0,     1,     1,     1,     0,     0,     0,     1,     0
USAMQK1,NLSN  ,N6321810,NIELSEN HOLDINGS N V             , 0.864, 1.046,  15.459,  23.076,-0.238,-0.427,-0.810, 0.052, 0.546,-0.944,-0.343, 0.006, 0.288, 1.097, 1.128, 0.057, 0.000,INFOSVCS,  45, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,    34.500,   12900861000.000,   2.288,     1,     1,     1,     0,     0,     0,     0,     0,     0,     1,     0
USAMQR1,GLBS  ,Y2726520,GLOBUS MARITIME LIMITED NEW      , 1.523, 2.222,  43.603,  61.912, 4.014,-3.373,-5.020,-5.066,-2.373,-2.374,-3.677, 5.000, 1.169, 4.110, 0.733,-1.050, 1.000,TRUCKFRT,  34, 100,        ,   0,   0,        ,   0,   0,        ,   0,   0,        ,   0,   0,     2.460,      25133820.000,   0.000,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
USAMQS1,SCG   ,80589M10,SCANA CORP NEW                   , 0.478, 0.688,  10.357,  17.257,-0.690,-0.411,-1.222,-0.071,-0.515,-0.327, 0.196, 0.530,-0.538, 0.814,-0.148, 0.908, 0.000,ELECUTIL,  30,  71,GASUTIL ,  31,  28,OILREF  ,   6,   1,        ,   0,   0,        ,   0,   0,    48.120,    6712643760.000,   4.048,     1,     1,     0,     0,     0,     0,     0,     0,     0,     1,     0
